"id","side","list","vote"
"81","Left","DVG",10.26
"81","Left","VEC",4.7
"81",NA,"REG",0.71
"81",NA,"AUT",11.72
"82","Left","COM",4.22
"82","Right","M-NC",3.68
"82","Right","UMP",5.02
"82","Right","DVD",8.51
"82","Right","FN",14.28
"82","Left","PG",1.1
"82","Left","SOC",15.93
"82","Left","RDG",24.39
"82","Left","DVG",6.85
"82","Left","VEC",7.83
"82",NA,"AUT",8.18
"83","Left","EXG",0.17
"83","Left","COM",5.07
"83","Right","MODM",0.32
"83","Right","M-NC",1.13
"83","Right","UMP",27.77
"83","Right","DVD",10.83
"83","Right","FN",27.54
"83","Right","EXD",0.19
"83","Left","PG",0.5
"83","Left","SOC",16.3
"83","Left","DVG",0.78
"83","Left","VEC",7.09
"83","Left","ECO",1.36
"83",NA,"AUT",0.92
"84","Left","EXG",0.56
"84","Left","COM",6.95
"84","Right","MODM",0.81
"84","Right","M-NC",1.06
"84","Right","UMP",17.71
"84","Right","DVD",4.64
"84","Right","FN",25.84
"84","Right","EXD",4.97
"84","Left","PG",2.81
"84","Left","SOC",20.48
"84","Left","RDG",0.67
"84","Left","DVG",3.65
"84","Left","VEC",7.28
"84",NA,"REG",0.7
"84",NA,"AUT",1.88
"85","Left","COM",4.3
"85","Right","MODM",1.73
"85","Right","UMP",2.48
"85","Right","DVD",52.78
"85","Right","FN",10.2
"85","Left","PG",0.72
"85","Left","SOC",13.24
"85","Left","DVG",2.81
"85","Left","VEC",11.16
"85","Left","ECO",0.57
"86","Left","EXG",0.36
"86","Left","COM",6.61
"86","Right","MODM",0.44
"86","Right","UMP",11.7
"86","Right","DVD",29.89
"86","Right","FN",6.63
"86","Left","PG",0.68
"86","Left","SOC",29.9
"86","Left","RDG",0.64
"86","Left","DVG",1.05
"86","Left","VEC",8.69
"86",NA,"AUT",3.4
"87","Left","EXG",1.76
"87","Left","COM",13.46
"87","Right","MODM",0.34
"87","Right","M-NC",0.44
"87","Right","UMP",13.66
"87","Right","DVD",6.65
"87","Right","FN",9.47
"87","Left","PG",1.71
"87","Left","SOC",34.34
"87","Left","DVG",8.04
"87","Left","VEC",8.53
"87","Left","ECO",0.59
"87",NA,"AUT",1.03
"88","Left","EXG",0.9
"88","Left","COM",3.74
"88","Right","MODM",0.44
"88","Right","M-NC",10.05
"88","Right","M",3.48
"88","Right","UMP",9.48
"88","Right","DVD",15.52
"88","Right","FN",18.72
"88","Left","PG",4.09
"88","Left","SOC",26.48
"88","Left","DVG",2.88
"88","Left","VEC",3.73
"88",NA,"AUT",0.48
"89","Left","EXG",3.07
"89","Left","COM",2.3
"89","Right","M-NC",2.08
"89","Right","UMP",19.42
"89","Right","DVD",19.72
"89","Right","FN",20.29
"89","Left","PG",1.02
"89","Left","SOC",16.23
"89","Left","RDG",0.09
"89","Left","DVG",11.88
"89","Left","VEC",3.9
"09","Left","COM",9.4
"09","Right","M-NC",6.56
"09","Right","UMP",3.97
"09","Right","DVD",7.23
"09","Right","FN",10.25
"09","Left","PG",2.32
"09","Left","SOC",43.09
"09","Left","RDG",5.75
"09","Left","DVG",2.55
"09","Left","VEC",5.78
"09","Left","ECO",0.16
"09",NA,"REG",0.84
"09",NA,"AUT",2.1
"90","Left","EXG",0.77
"90","Left","COM",4.2
"90","Right","MODM",5.58
"90","Right","UMP",27.72
"90","Right","FN",16.67
"90","Left","PG",1.35
"90","Left","SOC",17.56
"90","Left","RDG",1.84
"90","Left","DVG",9.91
"90","Left","VEC",12.79
"90",NA,"AUT",1.6
"91","Left","EXG",0.36
"91","Left","COM",8.35
"91","Right","MODM",0.46
"91","Right","M-NC",5.05
"91","Right","UMP",15.52
"91","Right","DVD",4.92
"91","Right","FN",18.79
"91","Left","PG",3.13
"91","Left","SOC",23.85
"91","Left","RDG",0.57
"91","Left","DVG",2.97
"91","Left","VEC",11.53
"91",NA,"AUT",4.51
"92","Left","EXG",0.37
"92","Left","COM",6.37
"92","Right","MODM",2.49
"92","Right","M-NC",7.58
"92","Right","M",1.08
"92","Right","UMP",26.93
"92","Right","DVD",6.52
"92","Right","FN",12.34
"92","Left","PG",0.66
"92","Left","SOC",21.64
"92","Left","RDG",0.79
"92","Left","DVG",0.2
"92","Left","VEC",11.16
"92","Left","ECO",0.31
"92",NA,"AUT",1.56
"93","Left","EXG",2.28
"93","Left","COM",14.32
"93","Right","MODM",1.07
"93","Right","M-NC",0.47
"93","Right","UMP",21.56
"93","Right","DVD",1.42
"93","Right","FN",16.02
"93","Left","SOC",24.46
"93","Left","RDG",0.76
"93","Left","DVG",5.43
"93","Left","VEC",7.53
"93","Left","ECO",0.48
"93",NA,"AUT",4.2
"94","Left","EXG",0.77
"94","Left","COM",19.62
"94","Right","MODM",2.59
"94","Right","M-NC",0.8
"94","Right","M",5.26
"94","Right","UMP",17.64
"94","Right","DVD",3.68
"94","Right","FN",15.7
"94","Left","PG",1.23
"94","Left","SOC",14.12
"94","Left","RDG",0.99
"94","Left","DVG",1.82
"94","Left","VEC",14.09
"94","Left","ECO",0.99
"94",NA,"AUT",0.69
"95","Left","EXG",0.55
"95","Left","COM",6.5
"95","Right","MODM",0.43
"95","Right","M",0.23
"95","Right","UMP",27.32
"95","Right","DVD",3.87
"95","Right","FN",20.17
"95","Left","PG",0.5
"95","Left","SOC",23.47
"95","Left","RDG",0.98
"95","Left","DVG",3.7
"95","Left","VEC",10.07
"95","Left","ECO",0.3
"95",NA,"AUT",1.9
"ZA","Left","COM",2.26
"ZA","Right","M-NC",1.88
"ZA","Right","M",1.94
"ZA","Right","UMP",7.07
"ZA","Right","DVD",14.84
"ZA","Left","SOC",20.68
"ZA","Left","DVG",44.65
"ZA","Left","VEC",0.2
"ZA",NA,"REG",4.55
"ZA",NA,"AUT",1.93
"ZB","Right","MODM",0.54
"ZB","Right","M-NC",5.64
"ZB","Right","UMP",3.89
"ZB","Left","PG",1.54
"ZB","Left","SOC",7.86
"ZB","Left","DVG",60.66
"ZB","Left","ECO",0.14
"ZB",NA,"REG",12.03
"ZB",NA,"AUT",7.7
"ZC","Left","EXG",2.65
"ZC","Right","UMP",7.71
"ZC","Right","DVD",3.29
"ZC","Left","SOC",15.48
"ZC","Left","DVG",17.73
"ZC","Left","ECO",6.92
"ZC",NA,"AUT",46.22
"ZD","Left","COM",27.76
"ZD","Right","MODM",2.1
"ZD","Right","M-NC",0.99
"ZD","Right","UMP",23.15
"ZD","Right","DVD",16.45
"ZD","Left","PG",0.2
"ZD","Left","SOC",18.86
"ZD","Left","DVG",4.31
"ZD","Left","VEC",4.6
"ZD",NA,"REG",0.19
"ZD",NA,"AUT",1.41
"ZM","Right","MODM",5.04
"ZM","Right","M-NC",6.47
"ZM","Right","UMP",33.36
"ZM","Right","DVD",8.21
"ZM","Left","SOC",11.34
"ZM","Left","DVG",8.68
"ZM",NA,"AUT",26.89
